"Fecha","Hora","PVPC","Dia"
"2014/04/27","7",26.00350756,"domingo"
"2014/04/27","8",30.27375024,"domingo"
"2014/04/27","9",28.19167024,"domingo"
"2014/04/27","10",31.21183024,"domingo"
"2014/04/27","11",34.73535024,"domingo"
"2014/04/27","12",34.42647024,"domingo"
"2014/04/27","13",34.16335024,"domingo"
"2014/04/27","14",102.79293208,"domingo"
"2014/04/27","15",97.93689208,"domingo"
"2014/04/27","16",94.37809208,"domingo"
"2014/04/27","17",88.84473208,"domingo"
"2014/04/27","18",87.62785208,"domingo"
"2014/04/27","19",86.98497208,"domingo"
"2014/04/27","20",89.53353208,"domingo"
"2014/04/27","21",104.21645208,"domingo"
"2014/04/27","22",113.33157208,"domingo"
"2014/04/27","23",113.61857208,"domingo"
"2014/04/27","24",42.91495024,"domingo"
"2014/04/28","1",47.86847024,"lunes"
"2014/04/28","2",43.24918756,"lunes"
"2014/04/28","3",42.87994756,"lunes"
"2014/04/28","4",39.66538756,"lunes"
"2014/04/28","5",39.40474756,"lunes"
"2014/04/28","6",40.08892756,"lunes"
"2014/04/28","7",43.83562756,"lunes"
"2014/04/28","8",55.47607024,"lunes"
"2014/04/28","9",58.69071024,"lunes"
"2014/04/28","10",59.09111024,"lunes"
"2014/04/28","11",58.71359024,"lunes"
"2014/04/28","12",57.94711024,"lunes"
"2014/04/28","13",56.78023024,"lunes"
"2014/04/28","14",126.13177208,"lunes"
"2014/04/28","15",121.26425208,"lunes"
"2014/04/28","16",119.07157208,"lunes"
"2014/04/28","17",117.45289208,"lunes"
"2014/04/28","18",117.82025208,"lunes"
"2014/04/28","19",117.38401208,"lunes"
"2014/04/28","20",118.93381208,"lunes"
"2014/04/28","21",130.54009208,"lunes"
"2014/04/28","22",136.13085208,"lunes"
"2014/04/28","23",132.48021208,"lunes"
"2014/04/28","24",52.84487024,"lunes"
"2014/04/29","1",53.65711024,"martes"
"2014/04/29","2",46.84384756,"martes"
"2014/04/29","3",42.11974756,"martes"
"2014/04/29","4",41.05546756,"martes"
"2014/04/29","5",39.50248756,"martes"
"2014/04/29","6",40.68622756,"martes"
"2014/04/29","7",47.44114756,"martes"
"2014/04/29","8",59.13687024,"martes"
"2014/04/29","9",60.80711024,"martes"
"2014/04/29","10",61.97399024,"martes"
"2014/04/29","11",61.79095024,"martes"
"2014/04/29","12",61.66511024,"martes"
"2014/04/29","13",58.40471024,"martes"
"2014/04/29","14",126.10881208,"martes"
"2014/04/29","15",122.61889208,"martes"
"2014/04/29","16",118.75013208,"martes"
"2014/04/29","17",113.58413208,"martes"
"2014/04/29","18",113.67597208,"martes"
"2014/04/29","19",113.84817208,"martes"
"2014/04/29","20",114.60585208,"martes"
"2014/04/29","21",124.66233208,"martes"
"2014/04/29","22",131.99805208,"martes"
"2014/04/29","23",128.38185208,"martes"
"2014/04/29","24",52.36439024,"martes"
"2014/04/30","1",49.55015024,"miércoles"
"2014/04/30","2",46.00762756,"miércoles"
"2014/04/30","3",46.20310756,"miércoles"
"2014/04/30","4",45.46462756,"miércoles"
"2014/04/30","5",44.81302756,"miércoles"
"2014/04/30","6",46.30084756,"miércoles"
"2014/04/30","7",54.13090756,"miércoles"
"2014/04/30","8",61.04735024,"miércoles"
"2014/04/30","9",63.43831024,"miércoles"
"2014/04/30","10",64.27343024,"miércoles"
"2014/04/30","11",62.83199024,"miércoles"
"2014/04/30","12",60.92151024,"miércoles"
"2014/04/30","13",58.29031024,"miércoles"
"2014/04/30","14",126.43025208,"miércoles"
"2014/04/30","15",124.35237208,"miércoles"
"2014/04/30","16",120.56397208,"miércoles"
"2014/04/30","17",117.98097208,"miércoles"
"2014/04/30","18",117.49881208,"miércoles"
"2014/04/30","19",117.05109208,"miércoles"
"2014/04/30","20",120.10477208,"miércoles"
"2014/04/30","21",126.91241208,"miércoles"
"2014/04/30","22",131.37813208,"miércoles"
"2014/04/30","23",126.83205208,"miércoles"
"2014/04/30","24",50.59119024,"miércoles"
"2014/05/01","1",55.55615024,"jueves"
"2014/05/01","2",48.74434756,"jueves"
"2014/05/01","3",46.90900756,"jueves"
"2014/05/01","4",48.46198756,"jueves"
"2014/05/01","5",47.48458756,"jueves"
"2014/05/01","6",47.51716756,"jueves"
"2014/05/01","7",47.15878756,"jueves"
"2014/05/01","8",51.82671024,"jueves"
"2014/05/01","9",47.17063024,"jueves"
"2014/05/01","10",48.14303024,"jueves"
"2014/05/01","11",47.43375024,"jueves"
"2014/05/01","12",46.75879024,"jueves"
"2014/05/01","13",46.56431024,"jueves"
"2014/05/01","14",114.85841208,"jueves"
"2014/05/01","15",113.36601208,"jueves"
"2014/05/01","16",111.89657208,"jueves"
"2014/05/01","17",106.98313208,"jueves"
"2014/05/01","18",104.34273208,"jueves"
"2014/05/01","19",105.90401208,"jueves"
"2014/05/01","20",109.93349208,"jueves"
"2014/05/01","21",114.50253208,"jueves"
"2014/05/01","22",118.23353208,"jueves"
"2014/05/01","23",117.45289208,"jueves"
"2014/05/01","24",45.16863024,"jueves"
"2014/05/02","1",40.52399024,"viernes"
"2014/05/02","2",34.82182756,"viernes"
"2014/05/02","3",35.33224756,"viernes"
"2014/05/02","4",35.31052756,"viernes"
"2014/05/02","5",32.89960756,"viernes"
"2014/05/02","6",35.03902756,"viernes"
"2014/05/02","7",40.82740756,"viernes"
"2014/05/02","8",49.55015024,"viernes"
"2014/05/02","9",50.49967024,"viernes"
"2014/05/02","10",49.20695024,"viernes"
"2014/05/02","11",48.12015024,"viernes"
"2014/05/02","12",46.69015024,"viernes"
"2014/05/02","13",45.21439024,"viernes"
"2014/05/02","14",113.14789208,"viernes"
"2014/05/02","15",109.85313208,"viernes"
"2014/05/02","16",106.98313208,"viernes"
"2014/05/02","17",105.85809208,"viernes"
"2014/05/02","18",106.61577208,"viernes"
"2014/05/02","19",106.36321208,"viernes"
"2014/05/02","20",104.29681208,"viernes"
"2014/05/02","21",110.94373208,"viernes"
"2014/05/02","22",119.96701208,"viernes"
"2014/05/02","23",111.64401208,"viernes"
"2014/05/02","24",37.13775024,"viernes"
"2014/05/03","1",46.91895024,"sábado"
"2014/05/03","2",43.35778756,"sábado"
"2014/05/03","3",39.67624756,"sábado"
"2014/05/03","4",37.89520756,"sábado"
"2014/05/03","5",34.40914756,"sábado"
"2014/05/03","6",35.81008756,"sábado"
"2014/05/03","7",38.82916756,"sábado"
"2014/05/03","8",44.42503024,"sábado"
"2014/05/03","9",41.57647024,"sábado"
"2014/05/03","10",40.07783024,"sábado"
"2014/05/03","11",40.90151024,"sábado"
"2014/05/03","12",40.30663024,"sábado"
"2014/05/03","13",41.19895024,"sábado"
"2014/05/03","14",112.89533208,"sábado"
"2014/05/03","15",112.79201208,"sábado"
"2014/05/03","16",111.62105208,"sábado"
"2014/05/03","17",110.03681208,"sábado"
"2014/05/03","18",110.34677208,"sábado"
"2014/05/03","19",111.54069208,"sábado"
"2014/05/03","20",113.96297208,"sábado"
"2014/05/03","21",119.80629208,"sábado"
"2014/05/03","22",125.93661208,"sábado"
"2014/05/03","23",124.24905208,"sábado"
"2014/05/03","24",53.27959024,"sábado"
"2014/05/04","1",53.88591024,"domingo"
"2014/05/04","2",48.63574756,"domingo"
"2014/05/04","3",43.56412756,"domingo"
"2014/05/04","4",43.71616756,"domingo"
"2014/05/04","5",43.86820756,"domingo"
"2014/05/04","6",44.07454756,"domingo"
"2014/05/04","7",44.54152756,"domingo"
"2014/05/04","8",51.82671024,"domingo"
"2014/05/04","9",50.19079024,"domingo"
"2014/05/04","10",52.05551024,"domingo"
"2014/05/04","11",53.47407024,"domingo"
"2014/05/04","12",53.74863024,"domingo"
"2014/05/04","13",54.67527024,"domingo"
"2014/05/04","14",123.91613208,"domingo"
"2014/05/04","15",124.03093208,"domingo"
"2014/05/04","16",122.42373208,"domingo"
"2014/05/04","17",122.12525208,"domingo"
"2014/05/04","18",123.81281208,"domingo"
"2014/05/04","19",125.61517208,"domingo"
"2014/05/04","20",125.55777208,"domingo"
"2014/05/04","21",130.55157208,"domingo"
"2014/05/04","22",153.22457208,"domingo"
"2014/05/04","23",165.07193208,"domingo"
"2014/05/04","24",65.23439024,"domingo"
"2014/05/05","1",66.25255024,"lunes"
"2014/05/05","2",58.48576756,"lunes"
"2014/05/05","3",55.89022756,"lunes"
"2014/05/05","4",54.74992756,"lunes"
"2014/05/05","5",53.17522756,"lunes"
"2014/05/05","6",54.88024756,"lunes"
"2014/05/05","7",57.88846756,"lunes"
"2014/05/05","8",64.79967024,"lunes"
"2014/05/05","9",67.47663024,"lunes"
"2014/05/05","10",68.81511024,"lunes"
"2014/05/05","11",67.59103024,"lunes"
"2014/05/05","12",65.77207024,"lunes"
"2014/05/05","13",65.63479024,"lunes"
"2014/05/05","14",132.69833208,"lunes"
"2014/05/05","15",131.21741208,"lunes"
"2014/05/05","16",129.67909208,"lunes"
"2014/05/05","17",129.35765208,"lunes"
"2014/05/05","18",130.74673208,"lunes"
"2014/05/05","19",130.75821208,"lunes"
"2014/05/05","20",130.49417208,"lunes"
"2014/05/05","21",132.84757208,"lunes"
"2014/05/05","22",140.86061208,"lunes"
"2014/05/05","23",136.29157208,"lunes"
"2014/05/05","24",62.12271024,"lunes"
"2014/05/06","1",62.86631024,"martes"
"2014/05/06","2",54.71734756,"martes"
"2014/05/06","3",53.42500756,"martes"
"2014/05/06","4",51.55708756,"martes"
"2014/05/06","5",51.45934756,"martes"
"2014/05/06","6",52.84942756,"martes"
"2014/05/06","7",57.33460756,"martes"
"2014/05/06","8",65.47463024,"martes"
"2014/05/06","9",69.15831024,"martes"
"2014/05/06","10",70.39383024,"martes"
"2014/05/06","11",68.41471024,"martes"
"2014/05/06","12",66.35551024,"martes"
"2014/05/06","13",66.69871024,"martes"
"2014/05/06","14",133.16901208,"martes"
"2014/05/06","15",130.64341208,"martes"
"2014/05/06","16",129.73649208,"martes"
"2014/05/06","17",129.56429208,"martes"
"2014/05/06","18",131.49293208,"martes"
"2014/05/06","19",131.72253208,"martes"
"2014/05/06","20",133.37565208,"martes"
"2014/05/06","21",142.27265208,"martes"
"2014/05/06","22",145.86589208,"martes"
"2014/05/06","23",138.49573208,"martes"
"2014/05/06","24",64.50223024,"martes"
"2014/05/07","1",66.11527024,"miércoles"
"2014/05/07","2",57.87760756,"miércoles"
"2014/05/07","3",53.18608756,"miércoles"
"2014/05/07","4",51.78514756,"miércoles"
"2014/05/07","5",51.78514756,"miércoles"
"2014/05/07","6",52.31728756,"miércoles"
"2014/05/07","7",59.30026756,"miércoles"
"2014/05/07","8",69.93623024,"miércoles"
"2014/05/07","9",73.01359024,"miércoles"
"2014/05/07","10",73.56271024,"miércoles"
"2014/05/07","11",73.34535024,"miércoles"
"2014/05/07","12",73.27671024,"miércoles"
"2014/05/07","13",74.04319024,"miércoles"
"2014/05/07","14",141.49201208,"miércoles"
"2014/05/07","15",139.77001208,"miércoles"
"2014/05/07","16",139.78149208,"miércoles"
"2014/05/07","17",139.77001208,"miércoles"
"2014/05/07","18",140.60805208,"miércoles"
"2014/05/07","19",138.35797208,"miércoles"
"2014/05/07","20",136.16529208,"miércoles"
"2014/05/07","21",139.87333208,"miércoles"
"2014/05/07","22",142.47929208,"miércoles"
"2014/05/07","23",134.03001208,"miércoles"
"2014/05/07","24",63.07223024,"miércoles"
"2014/05/08","1",64.67383024,"jueves"
"2014/05/08","2",57.74728756,"jueves"
"2014/05/08","3",53.21866756,"jueves"
"2014/05/08","4",51.67654756,"jueves"
"2014/05/08","5",51.66568756,"jueves"
"2014/05/08","6",51.68740756,"jueves"
"2014/05/08","7",59.21338756,"jueves"
"2014/05/08","8",71.45775024,"jueves"
"2014/05/08","9",71.49207024,"jueves"
"2014/05/08","10",73.12799024,"jueves"
"2014/05/08","11",71.42343024,"jueves"
"2014/05/08","12",70.33663024,"jueves"
"2014/05/08","13",72.36151024,"jueves"
"2014/05/08","14",139.04677208,"jueves"
"2014/05/08","15",136.09641208,"jueves"
"2014/05/08","16",134.11037208,"jueves"
"2014/05/08","17",132.34245208,"jueves"
"2014/05/08","18",133.37565208,"jueves"
"2014/05/08","19",133.45601208,"jueves"
"2014/05/08","20",133.43305208,"jueves"
"2014/05/08","21",137.09517208,"jueves"
"2014/05/08","22",142.50225208,"jueves"
"2014/05/08","23",137.51993208,"jueves"
"2014/05/08","24",61.19607024,"jueves"
"2014/05/09","1",65.24583024,"viernes"
"2014/05/09","2",55.68388756,"viernes"
"2014/05/09","3",52.97974756,"viernes"
"2014/05/09","4",51.94804756,"viernes"
"2014/05/09","5",51.69826756,"viernes"
"2014/05/09","6",52.71910756,"viernes"
"2014/05/09","7",58.87672756,"viernes"
"2014/05/09","8",71.74375024,"viernes"
"2014/05/09","9",73.32247024,"viernes"
"2014/05/09","10",74.62663024,"viernes"
"2014/05/09","11",73.75719024,"viernes"
"2014/05/09","12",73.69999024,"viernes"
"2014/05/09","13",74.06607024,"viernes"
"2014/05/09","14",143.37473208,"viernes"
"2014/05/09","15",140.57361208,"viernes"
"2014/05/09","16",140.44733208,"viernes"
"2014/05/09","17",140.14885208,"viernes"
"2014/05/09","18",141.43461208,"viernes"
"2014/05/09","19",140.60805208,"viernes"
"2014/05/09","20",140.92949208,"viernes"
"2014/05/09","21",142.88109208,"viernes"
"2014/05/09","22",145.75109208,"viernes"
"2014/05/09","23",142.50225208,"viernes"
"2014/05/09","24",68.96383024,"viernes"
"2014/05/10","1",72.05263024,"sábado"
"2014/05/10","2",64.15468756,"sábado"
"2014/05/10","3",60.40798756,"sábado"
"2014/05/10","4",59.38714756,"sábado"
"2014/05/10","5",59.14822756,"sábado"
"2014/05/10","6",58.76812756,"sábado"
"2014/05/10","7",59.60434756,"sábado"
"2014/05/10","8",66.58431024,"sábado"
"2014/05/10","9",64.52511024,"sábado"
"2014/05/10","10",65.34879024,"sábado"
"2014/05/10","11",65.97799024,"sábado"
"2014/05/10","12",65.65767024,"sábado"
"2014/05/10","13",65.47463024,"sábado"
"2014/05/10","14",135.32725208,"sábado"
"2014/05/10","15",133.51341208,"sábado"
"2014/05/10","16",132.08989208,"sábado"
"2014/05/10","17",130.59749208,"sábado"
"2014/05/10","18",130.99929208,"sábado"
"2014/05/10","19",129.86277208,"sábado"
"2014/05/10","20",131.25185208,"sábado"
"2014/05/10","21",133.22641208,"sábado"
"2014/05/10","22",141.43461208,"sábado"
"2014/05/10","23",135.85533208,"sábado"
"2014/05/10","24",63.12943024,"sábado"
"2014/05/11","1",65.90935024,"domingo"
"2014/05/11","2",58.85500756,"domingo"
"2014/05/11","3",57.42148756,"domingo"
"2014/05/11","4",57.33460756,"domingo"
"2014/05/11","5",56.70472756,"domingo"
"2014/05/11","6",55.85764756,"domingo"
"2014/05/11","7",54.31552756,"domingo"
"2014/05/11","8",58.88519024,"domingo"
"2014/05/11","9",58.16447024,"domingo"
"2014/05/11","10",58.91951024,"domingo"
"2014/05/11","11",59.86903024,"domingo"
"2014/05/11","12",58.81655024,"domingo"
"2014/05/11","13",58.69071024,"domingo"
"2014/05/11","14",126.82057208,"domingo"
"2014/05/11","15",125.54629208,"domingo"
"2014/05/11","16",122.89441208,"domingo"
"2014/05/11","17",120.95429208,"domingo"
"2014/05/11","18",120.80505208,"domingo"
"2014/05/11","19",123.41101208,"domingo"
"2014/05/11","20",122.98625208,"domingo"
"2014/05/11","21",129.94313208,"domingo"
"2014/05/11","22",139.89629208,"domingo"
"2014/05/11","23",140.84913208,"domingo"
"2014/05/11","24",61.79095024,"domingo"
"2014/05/12","1",62.36295024,"lunes"
"2014/05/12","2",56.23774756,"lunes"
"2014/05/12","3",55.08658756,"lunes"
"2014/05/12","4",54.34810756,"lunes"
"2014/05/12","5",54.89110756,"lunes"
"2014/05/12","6",56.30290756,"lunes"
"2014/05/12","7",58.95274756,"lunes"
"2014/05/12","8",68.11727024,"lunes"
"2014/05/12","9",72.37295024,"lunes"
"2014/05/12","10",73.41399024,"lunes"
"2014/05/12","11",72.89919024,"lunes"
"2014/05/12","12",71.60647024,"lunes"
"2014/05/12","13",72.62463024,"lunes"
"2014/05/12","14",140.01109208,"lunes"
"2014/05/12","15",134.45477208,"lunes"
"2014/05/12","16",131.98657208,"lunes"
"2014/05/12","17",130.43677208,"lunes"
"2014/05/12","18",128.81809208,"lunes"
"2014/05/12","19",128.89845208,"lunes"
"2014/05/12","20",128.95585208,"lunes"
"2014/05/12","21",130.12681208,"lunes"
"2014/05/12","22",132.89349208,"lunes"
"2014/05/12","23",129.21989208,"lunes"
"2014/05/12","24",57.30647024,"lunes"
"2014/05/13","1",53.10799024,"martes"
"2014/05/13","2",44.12884756,"martes"
"2014/05/13","3",42.05458756,"martes"
"2014/05/13","4",41.75050756,"martes"
"2014/05/13","5",41.56588756,"martes"
"2014/05/13","6",41.53330756,"martes"
"2014/05/13","7",48.97240756,"martes"
"2014/05/13","8",61.97399024,"martes"
"2014/05/13","9",63.19807024,"martes"
"2014/05/13","10",63.03791024,"martes"
"2014/05/13","11",62.34007024,"martes"
"2014/05/13","12",61.07023024,"martes"
"2014/05/13","13",61.90535024,"martes"
"2014/05/13","14",129.95461208,"martes"
"2014/05/13","15",126.37285208,"martes"
"2014/05/13","16",126.28101208,"martes"
"2014/05/13","17",125.09857208,"martes"
"2014/05/13","18",124.82305208,"martes"
"2014/05/13","19",124.03093208,"martes"
"2014/05/13","20",124.53605208,"martes"
"2014/05/13","21",125.72997208,"martes"
"2014/05/13","22",127.30273208,"martes"
"2014/05/13","23",121.00021208,"martes"
"2014/05/13","24",45.60335024,"martes"
"2014/05/14","1",46.55287024,"miércoles"
"2014/05/14","2",37.97122756,"miércoles"
"2014/05/14","3",33.86614756,"miércoles"
"2014/05/14","4",31.88962756,"miércoles"
"2014/05/14","5",33.62722756,"miércoles"
"2014/05/14","6",37.25446756,"miércoles"
"2014/05/14","7",45.92074756,"miércoles"
"2014/05/14","8",61.19607024,"miércoles"
"2014/05/14","9",63.14087024,"miércoles"
"2014/05/14","10",61.19607024,"miércoles"
"2014/05/14","11",62.11127024,"miércoles"
"2014/05/14","12",62.39727024,"miércoles"
"2014/05/14","13",64.90263024,"miércoles"
"2014/05/14","14",133.15753208,"miércoles"
"2014/05/14","15",131.76845208,"miércoles"
"2014/05/14","16",132.84757208,"miércoles"
"2014/05/14","17",132.02101208,"miércoles"
"2014/05/14","18",132.52613208,"miércoles"
"2014/05/14","19",132.54909208,"miércoles"
"2014/05/14","20",132.62945208,"miércoles"
"2014/05/14","21",135.92421208,"miércoles"
"2014/05/14","22",140.81469208,"miércoles"
"2014/05/14","23",134.47773208,"miércoles"
"2014/05/14","24",61.49351024,"miércoles"
"2014/05/15","1",50.64839024,"jueves"
"2014/05/15","2",44.04196756,"jueves"
"2014/05/15","3",41.98942756,"jueves"
"2014/05/15","4",40.76224756,"jueves"
"2014/05/15","5",42.45640756,"jueves"
"2014/05/15","6",44.68270756,"jueves"
"2014/05/15","7",52.34986756,"jueves"
"2014/05/15","8",66.08095024,"jueves"
"2014/05/15","9",67.39655024,"jueves"
"2014/05/15","10",68.57487024,"jueves"
"2014/05/15","11",64.52511024,"jueves"
"2014/05/15","12",64.83399024,"jueves"
"2014/05/15","13",64.63951024,"jueves"
"2014/05/15","14",132.99681208,"jueves"
"2014/05/15","15",131.05669208,"jueves"
"2014/05/15","16",131.20593208,"jueves"
"2014/05/15","17",131.12557208,"jueves"
"2014/05/15","18",130.72377208,"jueves"
"2014/05/15","19",131.36665208,"jueves"
"2014/05/15","20",131.10261208,"jueves"
"2014/05/15","21",132.68685208,"jueves"
"2014/05/15","22",135.06321208,"jueves"
"2014/05/15","23",131.02225208,"jueves"
"2014/05/15","24",58.54199024,"jueves"
"2014/05/16","1",51.14031024,"viernes"
"2014/05/16","2",41.24008756,"viernes"
"2014/05/16","3",39.92602756,"viernes"
"2014/05/16","4",38.84002756,"viernes"
"2014/05/16","5",40.55590756,"viernes"
"2014/05/16","6",41.64190756,"viernes"
"2014/05/16","7",48.96154756,"viernes"
"2014/05/16","8",63.59847024,"viernes"
"2014/05/16","9",62.43159024,"viernes"
"2014/05/16","10",60.20079024,"viernes"
"2014/05/16","11",60.10927024,"viernes"
"2014/05/16","12",59.75463024,"viernes"
"2014/05/16","13",60.26943024,"viernes"
"2014/05/16","14",128.12929208,"viernes"
"2014/05/16","15",125.91365208,"viernes"
"2014/05/16","16",124.63937208,"viernes"
"2014/05/16","17",124.66233208,"viernes"
"2014/05/16","18",125.95957208,"viernes"
"2014/05/16","19",125.92513208,"viernes"
"2014/05/16","20",126.53357208,"viernes"
"2014/05/16","21",128.82957208,"viernes"
